2.1882174,-0.101878166,0.0
2.1882174,-0.101878166,-90.0
2.3972895,-1.3259208,-90.0
2.4477844,-2.3560197,-90.0
2.4982793,-3.386119,-90.0
2.5148637,-3.5244356,180.0
2.0688362,-3.7485452,180.0
1.2964454,-3.749793,180.0
0.85041785,-3.7739027,180.0
0.74565303,-3.6833708,90.0
0.72387075,-3.2390144,90.0
0.9503038,-2.4673421,90.0
0.92951167,-2.0431836,90.0
0.62882125,-1.3000045,90.0
0.6070391,-0.85564804,90.0
